State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
California,"Meta Platforms, Inc.",Menlo Park,30,05/08/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,MPK0023: 300 Constitution Dr Menlo Park CA 94025
California,"Meta Platforms, Inc.",Menlo Park,32,05/08/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,MPK0024: 200 Jefferson Dr Menlo Park CA 94025
California,"Meta Platforms, Inc.",Menlo Park,15,05/08/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,MPK0026: 180 Jefferson Dr Menlo Park CA 94025
California,"Meta Platforms, Inc.",Menlo Park,57,05/08/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,MPK0028: 164 Jefferson Dr Menlo Park CA 94025
California,"Meta Platforms, Inc.",Menlo Park,35,05/08/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,MPK0029: 220 Jefferson Dr Menlo Park CA 94025
California,"Meta Platforms, Inc.",Menlo Park,42,05/08/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,MPK0062: 105 Constitution Dr Menlo Park CA 94025
California,"Meta Platforms, Inc.",Menlo Park,53,05/08/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,MPK0063: 135 Constitution Dr Menlo Park CA 94025
California,"Meta Platforms, Inc.",Sunnyvale,63,05/08/2023,06/23/2023,Layoff Permanent,,,,Santa Clara County,,SUN0101: 1190 Discovery Wy Sunnyvale CA 94089
California,"Meta Platforms, Inc.",Sunnyvale,17,05/08/2023,06/23/2023,Layoff Permanent,,,,Santa Clara County,,SUN0102: 1180 Discovery Wy Sunnyvale CA 94089
California,"Meta Platforms, Inc.",Sunnyvale,119,05/08/2023,06/23/2023,Layoff Permanent,,,,Santa Clara County,,SUN0103: 900 Discovery Wy Sunnyvale CA 94089
California,"Meta Platforms, Inc.",San Francisco,127,05/08/2023,06/23/2023,Layoff Permanent,,,,San Francisco County,,SAF0181: 181 Fremont Street San Francisco CA 94105
California,"Meta Platforms, Inc.",San Francisco,19,05/08/2023,06/23/2023,Layoff Permanent,,,,San Francisco County,,SAF0250: 250 Howard St San Francisco CA 94105
California,"Meta Platforms, Inc.",Burlingame,44,05/04/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,BUR0101: 333 Airport Blvd Burlingame CA 94010
California,"Meta Platforms, Inc.",Burlingame,27,05/04/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,BUR0102: 322 Airport Blvd Burlingame CA 94010
California,"Meta Platforms, Inc.",Burlingame,40,05/04/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,BUR0103: 312 Airport Blvd Burlingame CA 94010
California,"Meta Platforms, Inc.",Burlingame,41,05/04/2023,06/23/2023,Layoff Permanent,,,,San Mateo County,,BUR0105: 311 Airport Blvde Burlingame CA 94010
New Jersey,Meta Platforms Inc (formerly Facebook),Remote,114,05/01/2023,07/21/2023,,,,,,,
New Jersey,Meta Platforms Inc (formerly Facebook),Remote,114,05/01/2023,07/21/2023,,,,,,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,34,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,22,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,9,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,4,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,3,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,8,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,1,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,1,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,1,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,16,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,10,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,Flagship Facility Services Inc. at Meta Platforms Inc.,Menlo Park,17,01/10/2023,03/06/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Fremont,25,12/02/2022,01/13/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,7,12/02/2022,01/13/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,64,12/02/2022,01/13/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,18,12/02/2022,01/13/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,13,12/02/2022,01/13/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,14,12/02/2022,01/13/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,3,12/02/2022,01/13/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Burlingame,67,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Burlingame,32,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Burlingame,34,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Burlingame,46,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,85,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,32,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,139,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,241,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,140,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,142,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,60,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,632,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,77,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,94,12/02/2022,01/13/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Sunnyvale,98,12/02/2022,01/13/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",Sunnyvale,139,12/02/2022,01/13/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",Los Angeles,162,11/16/2022,01/13/2023,Layoff Permanent,,,,Los Angeles County,,
California,"Meta Platforms, Inc.",San Francisco,362,11/16/2022,01/13/2023,Layoff Permanent,,,,San Francisco County,,
Texas,"Meta Platforms, Inc. (West 3rd)",Austin,154,11/16/2022,01/13/2023,,,,Capital Area WDA,Travis,,
Texas,"Meta Platforms, Inc, (Alterra Pkwy.)",Austin,7,11/16/2022,01/13/2023,,,,Capital Area WDA,Travis,,
Texas,"Meta Platforms, Inc. (Mcallen Pass)",Austin,11,11/16/2022,01/13/2023,,,,Capital Area WDA,Travis,,
Texas,"Meta Platforms, Inc.(W,6th)",Austin,50,11/16/2022,01/13/2023,,,,Capital Area WDA,Travis,,
Washington,"Meta Platforms, Inc",Bellevue,307,11/11/2022,01/13/2023,Layoff,Permanent,,,,,
Washington,"Meta Platforms, Inc",Seattle,419,11/11/2022,01/13/2023,Layoff,Permanent,,,,,
California,"Astreya Partners, LLC at Meta Platforms Inc. facility",Newark,144,10/18/2022,11/18/2022,Layoff Permanent,,,,Alameda County,,
California,"ABM Industry Groups, LLC dba Meta",Menlo Park,368,07/11/2022,07/24/2022,Layoff Permanent,,,,San Mateo County,,
California,Restec Contractors Inc. at Facebook 0250 29- 43,San Francisco,6,04/29/2020,03/17/2020,Layoff Temporary,,,,San Francisco County,,
California,Restec Contractors Inc. at Facebook FRE 114,Fremont,1,04/29/2020,03/17/2020,Layoff Temporary,,,,Alameda County,,
California,Restec Contractors Inc. at Facebook SUN101 HVAC,Sunnyvale,1,04/29/2020,03/17/2020,Layoff Temporary,,,,Santa Clara County,,
California,Anning-Johnson Company-Facebook,Sunnyvale,25,04/27/2020,03/17/2020,Layoff Temporary,,,,Santa Clara County,,
Oregon,SIS Inc - Facebook Site,Prineville,85,01/09/2017,01/31/2017,Large Layoff - 10 or more workers,,,,,,2107
California,"Meta Platforms, Inc.",Los Angeles,35,06/21/2023,07/28/2023,Layoff Permanent,,,,Los Angeles County,,
California,"Meta Platforms, Inc.",Los Angeles,73,06/21/2023,07/28/2023,Layoff Permanent,,,,Los Angeles County,,
California,"Meta Platforms, Inc.",Sunnyvale,16,06/21/2023,07/28/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",Sunnyvale,122,06/21/2023,07/28/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",Sunnyvale,31,06/21/2023,07/28/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",San Francisco,8,06/21/2023,07/28/2023,Layoff Permanent,,,,San Francisco County,,
California,"Meta Platforms, Inc.",San Francisco,304,06/21/2023,07/28/2023,Layoff Permanent,,,,San Francisco County,,
California,"Meta Platforms, Inc.",Fremont,19,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,44,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,8,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,1,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,2,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,13,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,2,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,15,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,7,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,2,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Fremont,4,06/23/2023,07/28/2023,Layoff Permanent,,,,Alameda County,,
California,"Meta Platforms, Inc.",Menlo Park,15,06/26/2023,07/28/2023,Layoff Permanent,,,,San Benito County,,
California,"Meta Platforms, Inc.",Menlo Park,47,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,5,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,3,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,58,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,8,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,1,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,58,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,68,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,40,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,7,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,4,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,14,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,89,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,5,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,4,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,17,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,40,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Menlo Park,45,06/26/2023,07/28/2023,Layoff Permanent,,,,San Mateo County,,
California,"Meta Platforms, Inc.",Los Angeles,35,06/21/2023,07/28/2023,Layoff Permanent,,,,Los Angeles County,,
California,"Meta Platforms, Inc.",Los Angeles,73,06/21/2023,07/28/2023,Layoff Permanent,,,,Los Angeles County,,
California,"Meta Platforms, Inc.",Sunnyvale,16,06/21/2023,07/28/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",Sunnyvale,122,06/21/2023,07/28/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",Sunnyvale,31,06/21/2023,07/28/2023,Layoff Permanent,,,,Santa Clara County,,
California,"Meta Platforms, Inc.",San Francisco,8,06/21/2023,07/28/2023,Layoff Permanent,,,,San Francisco County,,
California,"Meta Platforms, Inc.",San Francisco,304,06/21/2023,07/28/2023,Layoff Permanent,,,,San Francisco County,,
